index,name,page_url,project_url,author,project,id
1019,EP4CGX150核心板,https://oshwhub.com/SWQ572245254/deZygoSB3amK6iOTXFL9qOdnGbOmjVj0,https://pro.lceda.cn/editor#id=e20831fc0cf54640a2805e499bec524e,SWQ572245254,deZygoSB3amK6iOTXFL9qOdnGbOmjVj0,e20831fc0cf54640a2805e499bec524e
1020,USB-HUB  MA8601/FE1.1S TYPE-C专用版,https://oshwhub.com/gxslxxm/e30fd063ec0f4d779e7bc11b71763354,https://pro.lceda.cn/editor#id=3a50fc30a66e484db61bcb047c100e02,gxslxxm,e30fd063ec0f4d779e7bc11b71763354,3a50fc30a66e484db61bcb047c100e02
1021,ZL402_核心板,https://oshwhub.com/2pw2/8wCOfsz1Sb9cHKzOarpdwaMdVGnUEaeS,https://pro.lceda.cn/editor#id=656a3d30d2e140bbb5f09421d47b26e3,2pw2,8wCOfsz1Sb9cHKzOarpdwaMdVGnUEaeS,656a3d30d2e140bbb5f09421d47b26e3
1022,ESP32S2 3D打印机主板,https://oshwhub.com/QI-FPV/ESP32S2-3Dda-yin-ji-zhu-ban,https://pro.lceda.cn/editor#id=3c3c055b1fb9448787d1594f9f230df1,QI-FPV,ESP32S2-3Dda-yin-ji-zhu-ban,3c3c055b1fb9448787d1594f9f230df1
1023,USB_POW,https://oshwhub.com/Dassssss/LReP47LYWYRvqTkYTsHchapyiUVmEYGD,https://pro.lceda.cn/editor#id=08e61a2c10e44deeac41b6ed81876fb6,Dassssss,LReP47LYWYRvqTkYTsHchapyiUVmEYGD,08e61a2c10e44deeac41b6ed81876fb6
1024,数字电压电流表训练营,https://oshwhub.com/geng_yan_wang/voltage-ammeter-training-camp,https://pro.lceda.cn/editor#id=303b49a5b02c4448af67b3dc732e39a7,geng_yan_wang,voltage-ammeter-training-camp,303b49a5b02c4448af67b3dc732e39a7
1025,[已验证]便携式数字可调电源,https://oshwhub.com/roboticlib/yi-yan-zheng-pd-xie-yi-ke-diao-shu-zi-dian-yuan,https://pro.lceda.cn/editor#id=0b01b436db3a482e913069097843d468,roboticlib,yi-yan-zheng-pd-xie-yi-ke-diao-shu-zi-dian-yuan,0b01b436db3a482e913069097843d468
1026,基于立创地文星的多功能物联网电压电流表,https://oshwhub.com/vrxiaojie/voltage-and-ammeter-based-on-lic,https://pro.lceda.cn/editor#id=ba6a868e0baa446e88c1b8f1dbbc7a06,vrxiaojie,voltage-and-ammeter-based-on-lic,ba6a868e0baa446e88c1b8f1dbbc7a06
1027,无线测距仪,https://oshwhub.com/dingwoshangqu/wireless-range-finder,https://pro.lceda.cn/editor#id=7cfcf9d82130447990352482a068ef4d,dingwoshangqu,wireless-range-finder,7cfcf9d82130447990352482a068ef4d
1028,基于Scratch图形化编程的掌中游戏机（可运行NES游戏）,https://oshwhub.com/blockcodelab/arcade_lite,https://pro.lceda.cn/editor#id=cb9cdbf5c35445f4b87f0e7a80e751e0,blockcodelab,arcade_lite,cb9cdbf5c35445f4b87f0e7a80e751e0
1029,CW32便携式电压电流表,https://oshwhub.com/nanshou/cw32-portable-voltage-and-ammete,https://pro.lceda.cn/editor#id=8d6cf0be92024644ab08f042d4492427,nanshou,cw32-portable-voltage-and-ammete,8d6cf0be92024644ab08f042d4492427
1030,RM超级电容主控Model Ling - PSP战队,https://oshwhub.com/ltyxh/rm-chao-ji-dian-rong-zhu-kong-model-ling-psp-zhan-dui,https://pro.lceda.cn/editor#id=8539f714d8e34450a3285f26b87b57da,ltyxh,rm-chao-ji-dian-rong-zhu-kong-model-ling-psp-zhan-dui,8539f714d8e34450a3285f26b87b57da
1031,基于立创地文星的电压电流电阻表,https://oshwhub.com/jlcshr/cw32-voltage-ammeter,https://pro.lceda.cn/editor#id=c29bdaedf5a34cf9b52f410dfe7ae4fe,jlcshr,cw32-voltage-ammeter,c29bdaedf5a34cf9b52f410dfe7ae4fe
1032,宠物烘干箱,https://oshwhub.com/qq2568884002/pet-drying-box,https://pro.lceda.cn/editor#id=3cec75d0ad0d458b806f18a6adfce93c,qq2568884002,pet-drying-box,3cec75d0ad0d458b806f18a6adfce93c
1033,电压电流表,https://oshwhub.com/arclight_km/voltage-ammeter,https://pro.lceda.cn/editor#id=75613393d4e04d86acdbca63064628c8,arclight_km,voltage-ammeter,75613393d4e04d86acdbca63064628c8
1034,基于CW32开发板简易示波器,https://oshwhub.com/swtman/cw32-voltage-ammeter,https://pro.lceda.cn/editor#id=ecc9b88054dc4521909fff16624cf049,swtman,cw32-voltage-ammeter,ecc9b88054dc4521909fff16624cf049
1035,电压电流表训练营+425272I,https://oshwhub.com/l64481000/voltage-ammeter-training-camp-42,https://pro.lceda.cn/editor#id=ee37ca3879694c74b1a828cec493ba21,l64481000,voltage-ammeter-training-camp-42,ee37ca3879694c74b1a828cec493ba21
1036,基于立创·地文星开发板制作的简易电压电流表,https://oshwhub.com/z952772712/voltage-and-ammeter-based-on-lic,https://pro.lceda.cn/editor#id=51f5f30662e34ec484a4e71b4ef68fad,z952772712,voltage-and-ammeter-based-on-lic,51f5f30662e34ec484a4e71b4ef68fad
1037,基于CW32的电压电流表,https://oshwhub.com/tqht7h/xjblgprj,https://pro.lceda.cn/editor#id=ecdeabba439546a9b4f01ff707df8a67,tqht7h,xjblgprj,ecdeabba439546a9b4f01ff707df8a67
1038,#立创训练营# 超好看的多功能CW32数字电压电流表,https://oshwhub.com/zzron/lichuang-training-camp,https://pro.lceda.cn/editor#id=879a651e56d64270ad42d149c16be621,zzron,lichuang-training-camp,879a651e56d64270ad42d149c16be621
1039,基于立创·地文星-CW32开发板制作的皮卡丘电压电流表,https://oshwhub.com/lioasis/appearance,https://pro.lceda.cn/editor#id=8608d0b3e08a4d7b80edd098217f3d38,lioasis,appearance,8608d0b3e08a4d7b80edd098217f3d38
1040,数字电压电流表，基于「立创·地文星（CW32）开发板」,https://oshwhub.com/baochen831/volt-ohm-milliammeter,https://pro.lceda.cn/editor#id=11c7c6f4631c49c9bc64e87e8652018c,baochen831,volt-ohm-milliammeter,11c7c6f4631c49c9bc64e87e8652018c
1041,【新手向】地文星CW32电压电流表,https://oshwhub.com/zk272761180/learning-gewenxing-cw32f030c8t6-,https://pro.lceda.cn/editor#id=e812cf94580a41ef8b6a64f5fa852a39,zk272761180,learning-gewenxing-cw32f030c8t6-,e812cf94580a41ef8b6a64f5fa852a39
1042,CW32F030C8T6电压电流表_OLED__网络时钟,https://oshwhub.com/eiker/cw32f030c8t6-development-board-v,https://pro.lceda.cn/editor#id=9d05dbd297444c459d805c68cfa372f2,eiker,cw32f030c8t6-development-board-v,9d05dbd297444c459d805c68cfa372f2
1043,【立创训练营】CW32电压电流表,https://oshwhub.com/la1a1a1a1a/lichuang-training-camp-cw32-volt,https://pro.lceda.cn/editor#id=f28061d0cee14d8cb5c4cd37d0000e5c,la1a1a1a1a,lichuang-training-camp-cw32-volt,f28061d0cee14d8cb5c4cd37d0000e5c
1044,墨水屏epaper stm32 nfc,https://oshwhub.com/xzcrazy2/epaper-stm32-nfc,https://pro.lceda.cn/editor#id=3f4f27c53de24263b1d809d104646fb7,xzcrazy2,epaper-stm32-nfc,3f4f27c53de24263b1d809d104646fb7
1045,CW32F030C8T6电压电流表,https://oshwhub.com/juanke/voltage-ammeter,https://pro.lceda.cn/editor#id=05b1af9da983483681356c17e277888e,juanke,voltage-ammeter,05b1af9da983483681356c17e277888e
1046,基于STM32F103ZET6多功能小车,https://oshwhub.com/yyyccc/6zhou-3Dda-yin-ji-zhu-ban,https://pro.lceda.cn/editor#id=69494289f89b4eeb8768ad3e10d3d085,yyyccc,6zhou-3Dda-yin-ji-zhu-ban,69494289f89b4eeb8768ad3e10d3d085
1047,旋律行者-2024嵌入式大赛一等奖作品-RTT赛道,https://oshwhub.com/poria_cocos/2024-qian-ru-shi-da-sai-rtt-sai-dao,https://pro.lceda.cn/editor#id=9d12914c5cc04675a0d2a0d0729016d9,poria_cocos,2024-qian-ru-shi-da-sai-rtt-sai-dao,9d12914c5cc04675a0d2a0d0729016d9
1048,基于CW32开发板的电压电流表,https://oshwhub.com/0x00ff/training-camp-voltage-ammeter,https://pro.lceda.cn/editor#id=8c56afa0cd59488f89641e7f41c2deea,0x00ff,training-camp-voltage-ammeter,8c56afa0cd59488f89641e7f41c2deea
1049,【光污染】RGB无线充电器_15W,https://oshwhub.com/692775s/rgb_wirelesscharger_15w,https://pro.lceda.cn/editor#id=99c5788779c04531a6413f7f0f394646,692775s,rgb_wirelesscharger_15w,99c5788779c04531a6413f7f0f394646
1050,CW32-电压电流表,https://oshwhub.com/imhhw2023/cw32-voltage-ammeter,https://pro.lceda.cn/editor#id=0fb68f322d5d41c189ce568f9b1c2a45,imhhw2023,cw32-voltage-ammeter,0fb68f322d5d41c189ce568f9b1c2a45
1051,电压电流表检测,https://oshwhub.com/tangjiahui/voltage-and-ammeter-detection,https://pro.lceda.cn/editor#id=e35a95f3e2a34dcaa8ee25e004b56c23,tangjiahui,voltage-and-ammeter-detection,e35a95f3e2a34dcaa8ee25e004b56c23
1052,FunKey-A32G开源掌机（全志V3S）,https://oshwhub.com/morinaka/funkey-3-2-cun-gba-mori-0603-wei-yan-zheng-you-wen-ti,https://pro.lceda.cn/editor#id=f232c2ddebdb4474a8ffb7e73137759a,morinaka,funkey-3-2-cun-gba-mori-0603-wei-yan-zheng-you-wen-ti,f232c2ddebdb4474a8ffb7e73137759a
1053,CW32电流电压表,https://oshwhub.com/goldo/cw32-current-voltmeter,https://pro.lceda.cn/editor#id=62841935a34f4ae7a8f5206f8a889f81,goldo,cw32-current-voltmeter,62841935a34f4ae7a8f5206f8a889f81
1054,STM32G4 USB频谱声卡,https://oshwhub.com/misaka_xiaolan/stm32g4-pin-pu-sheng-ka,https://pro.lceda.cn/editor#id=9ae6007a1cc94ae9a0c441de634d9106,misaka_xiaolan,stm32g4-pin-pu-sheng-ka,9ae6007a1cc94ae9a0c441de634d9106
1055,可充电触摸彩色灯光画雷达感应小夜灯氛围灯摆件带重力感应,https://oshwhub.com/fly_yang/rechargeable-touch-color-light-p,https://pro.lceda.cn/editor#id=831190e5af354c9c8d6cba5ed97dfd3e,fly_yang,rechargeable-touch-color-light-p,831190e5af354c9c8d6cba5ed97dfd3e
1056,LM1875(GC)功放,https://oshwhub.com/yc_chen/lm1875-gc-lan-ya-gong-fang,https://pro.lceda.cn/editor#id=8c8b69aa4d7a406cb1562addea40dcbd,yc_chen,lm1875-gc-lan-ya-gong-fang,8c8b69aa4d7a406cb1562addea40dcbd
1057,SMP37A-Player 插卡U盘USB音箱MP3播放器 ,https://oshwhub.com/sunsilicon/smp37a-player,https://pro.lceda.cn/editor#id=b84531918a1e47b89f8e23455d2c57de,sunsilicon,smp37a-player,b84531918a1e47b89f8e23455d2c57de
1058,二进四出 USB切换器,https://oshwhub.com/morempty/usb-switch,https://pro.lceda.cn/editor#id=ef59f77c839b41849c640c15d3905f90,morempty,usb-switch,ef59f77c839b41849c640c15d3905f90
1059,蓝牙功率计,https://oshwhub.com/dontfreeze/bluetooth-power-meter,https://pro.lceda.cn/editor#id=fc2d286f24b94eb5ab0588d0da452675,dontfreeze,bluetooth-power-meter,fc2d286f24b94eb5ab0588d0da452675
1060,易微联WIFI远程控制板,https://oshwhub.com/liujianqi1688/yi-wei-lian-wifi-yuan-cheng-kong-zhi-ban,https://pro.lceda.cn/editor#id=3434afd4b61f4ebcb496943cba5d765f,liujianqi1688,yi-wei-lian-wifi-yuan-cheng-kong-zhi-ban,3434afd4b61f4ebcb496943cba5d765f
1061,DG-PI-RB5 开发板 高通QCS8250(骁龙865),https://oshwhub.com/df741a/dg-pi-rb5,https://pro.lceda.cn/editor#id=d4fc4f59336f4ad5993c006777667d69,df741a,dg-pi-rb5,d4fc4f59336f4ad5993c006777667d69
1062,DAP/Jlink隔离调试扩展卡,https://oshwhub.com/yanqisui/dap-jlink-ge-li-diao-shi-kuo-zhan-ka,https://pro.lceda.cn/editor#id=c962f09022ed4a5e8eccb3df79996b67,yanqisui,dap-jlink-ge-li-diao-shi-kuo-zhan-ka,c962f09022ed4a5e8eccb3df79996b67
1063,【开源】花开忘忧,铜线+单片机版本机械花,https://oshwhub.com/jiajun.gao/hua-kai-wang-you,https://pro.lceda.cn/editor#id=65bb34bb227d4583b35ce5cc6f614c3b,jiajun.gao,hua-kai-wang-you,65bb34bb227d4583b35ce5cc6f614c3b
1064,便携补光灯,https://oshwhub.com/ikalyes/bu-guang-deng,https://pro.lceda.cn/editor#id=bb0c0e81fb4f419683fcc90a2e25b5ec,ikalyes,bu-guang-deng,bb0c0e81fb4f419683fcc90a2e25b5ec
1065,mini便携迷你示波器DSO+i2c工具+UART串口工具+外壳,https://oshwhub.com/jed.liu/mini_dso_v2-5,https://pro.lceda.cn/editor#id=5b41a489bcf0491e900eee88e3913af7,jed.liu,mini_dso_v2-5,5b41a489bcf0491e900eee88e3913af7
1066,IP5386 45W充电宝,https://oshwhub.com/wesd/ip53896_4s45w,https://pro.lceda.cn/editor#id=0a82b8c5397a41bdadeb9231ad35e8e2,wesd,ip53896_4s45w,0a82b8c5397a41bdadeb9231ad35e8e2
1067,DC_1500W电源,https://oshwhub.com/include/dc1500w-power-supply,https://pro.lceda.cn/editor#id=71997cfcae01401f8ec06c3742bff2be,include,dc1500w-power-supply,71997cfcae01401f8ec06c3742bff2be
1068,#第九届立创电赛#温湿度检测仪,https://oshwhub.com/lioasis/temperature-and-humidity-detector,https://pro.lceda.cn/editor#id=847d85669aa94625a4dcad13423addc5,lioasis,temperature-and-humidity-detector,847d85669aa94625a4dcad13423addc5
1069,#第九届立创电赛#桌面式温湿度计,https://oshwhub.com/gx1996liu/desktop-temperature-and-humidity-meter,https://pro.lceda.cn/editor#id=704d81c5be8243aca68a9b0a94061d36,gx1996liu,desktop-temperature-and-humidity-meter,704d81c5be8243aca68a9b0a94061d36
1070,#第九届立创电赛#温湿度检测仪,https://oshwhub.com/liutong1/temperature-and-humidity-monitoring,https://pro.lceda.cn/editor#id=da6e4e265c254ea9988d079b45b94c1c,liutong1,temperature-and-humidity-monitoring,da6e4e265c254ea9988d079b45b94c1c
1071,机甲风口袋补光灯-开源,https://oshwhub.com/double_mumu/ji-jia-feng-kou-dai-bu-guang-deng-kai-yuan,https://pro.lceda.cn/editor#id=d9cf2f8c39814e878eece6de3ebf19a2,double_mumu,ji-jia-feng-kou-dai-bu-guang-deng-kai-yuan,d9cf2f8c39814e878eece6de3ebf19a2
1072,Core Insight——基于STC32的电脑副屏,https://oshwhub.com/legend-tech/core-insight,https://pro.lceda.cn/editor#id=2cb9d05ac06049a4a9237eb05de9d616,legend-tech,core-insight,2cb9d05ac06049a4a9237eb05de9d616
1073,#第九届立创电赛#【7243012A】温湿度检测仪,https://oshwhub.com/wzd000/7243012a-temperature-and-humidity-detector,https://pro.lceda.cn/editor#id=2a530f0475a14242801dc9da2f63969f,wzd000,7243012a-temperature-and-humidity-detector,2a530f0475a14242801dc9da2f63969f
1074,Astra Polaris——紧凑小巧的STM32H735开发板,https://oshwhub.com/upoaktreesup/stm32h735igt6-dev,https://pro.lceda.cn/editor#id=f347036f4fb34b5c8cb1639eb06f8be8,upoaktreesup,stm32h735igt6-dev,f347036f4fb34b5c8cb1639eb06f8be8
1075,基于合宙Air700E的4G环境监测节点（温湿度、气压等数据）,https://oshwhub.com/zeruns/wen-shi-du-cai-ji-4g-shang-chuan,https://pro.lceda.cn/editor#id=9423fd135976424d9f0d4a8e5d0f4952,zeruns,wen-shi-du-cai-ji-4g-shang-chuan,9423fd135976424d9f0d4a8e5d0f4952
1076,多肉伴侣,https://oshwhub.com/xiaohanxdzdy/an-automatic-watering-device-bas,https://pro.lceda.cn/editor#id=4dfa80cb8a8541819161399f1f45d433,xiaohanxdzdy,an-automatic-watering-device-bas,4dfa80cb8a8541819161399f1f45d433
1077,AT32F405高速DAP调试器,https://oshwhub.com/fanhuacloud/at32f405-hsdap,https://pro.lceda.cn/editor#id=a42961eca17b44f99f95f3fbd4ccc839,fanhuacloud,at32f405-hsdap,a42961eca17b44f99f95f3fbd4ccc839
1078,#第九届立创电赛#桌面温湿度计,https://oshwhub.com/forsaken/desktop-temperature-and-humidity-meter,https://pro.lceda.cn/editor#id=9e375350588c47dfa4b4bc117b22da9a,forsaken,desktop-temperature-and-humidity-meter,9e375350588c47dfa4b4bc117b22da9a
1079,#第九届立创电赛#桌面温湿度仪+425272I,https://oshwhub.com/l64481000/temperature-and-humidity-detector-425272i,https://pro.lceda.cn/editor#id=89ef5927ada04f7eb5a28d5649e35bf3,l64481000,temperature-and-humidity-detector-425272i,89ef5927ada04f7eb5a28d5649e35bf3
1080,TP4056——单节18650电池充电电路,https://oshwhub.com/rnmmmp/18650-chong-dian-dian-lu,https://pro.lceda.cn/editor#id=ea60c25574ae4034bc520b7c634c9b8c,rnmmmp,18650-chong-dian-dian-lu,ea60c25574ae4034bc520b7c634c9b8c
1081,CO2、TVOC浓度检测仪·基于AIR001,https://oshwhub.com/h-555666/co2detectv2,https://pro.lceda.cn/editor#id=ee4fa16bfea8470391248322a303e323,h-555666,co2detectv2,ee4fa16bfea8470391248322a303e323
1082,HomeAssistantUSB小夜灯控制器,https://oshwhub.com/seahi/ha-usb-kai-guan,https://pro.lceda.cn/editor#id=c2a381566abd4cc183189785bfd7f4fa,seahi,ha-usb-kai-guan,c2a381566abd4cc183189785bfd7f4fa
1083,#立创电赛#基于STM32和SHT40的桌面低功耗可充电温湿度计,https://oshwhub.com/vrxiaojie/temperature-and-humidity-meter-7508164a,https://pro.lceda.cn/editor#id=7c3de55ccbda4a56a3e42083cbb624a9,vrxiaojie,temperature-and-humidity-meter-7508164a,7c3de55ccbda4a56a3e42083cbb624a9
1084,**彩色丝印** STLINK V2.1,https://oshwhub.com/vrxiaojie/stlink-v2-1,https://pro.lceda.cn/editor#id=90f288d1e7804f808e6b1f699b6ef4d3,vrxiaojie,stlink-v2-1,90f288d1e7804f808e6b1f699b6ef4d3
1085,STC8H8K64U桌面律动时钟,https://oshwhub.com/hty12138/desktop-clock-stc8h,https://pro.lceda.cn/editor#id=522d7f8757f24b3c88effec46a311f71,hty12138,desktop-clock-stc8h,522d7f8757f24b3c88effec46a311f71
1086,ESP-Button-Cell,https://oshwhub.com/esp-college/32bfc63ed181441a9a44da6cd2419809,https://pro.lceda.cn/editor#id=41f3843a61b14a54962dc838d9493ed0,esp-college,32bfc63ed181441a9a44da6cd2419809,41f3843a61b14a54962dc838d9493ed0
1087,基于AT32F415的隔离DAP-Link调试器,https://oshwhub.com/fanhuacloud/dap-link-iso,https://pro.lceda.cn/editor#id=17c8afc542b44aed86bb88912bb9da9f,fanhuacloud,dap-link-iso,17c8afc542b44aed86bb88912bb9da9f
1088,STC32八面玲珑开发板,https://oshwhub.com/dzgzyyx/stc32-eight-sided-linglong-devel,https://pro.lceda.cn/editor#id=8c52baa25e52439aa870fbb3f121a4ba,dzgzyyx,stc32-eight-sided-linglong-devel,8c52baa25e52439aa870fbb3f121a4ba
1089,【星火计划】百元H743飞控,https://oshwhub.com/zdw990555060/stm32h743-flight-control,https://pro.lceda.cn/editor#id=128a92440c344f5aa303ae145c5a7d1c,zdw990555060,stm32h743-flight-control,128a92440c344f5aa303ae145c5a7d1c
1090,泡面计时器,https://oshwhub.com/zhbaa/bubble-noodle-timer,https://pro.lceda.cn/editor#id=376a023f121d4188b9720d36da8d51d4,zhbaa,bubble-noodle-timer,376a023f121d4188b9720d36da8d51d4
1091,STC8H8K64U-LQFP32最小系统板--一键切换IO电压,https://oshwhub.com/gellyfish/quirky-stc-development-board,https://pro.lceda.cn/editor#id=ec6afde53a68419cb74fe4e5cca4958c,gellyfish,quirky-stc-development-board,ec6afde53a68419cb74fe4e5cca4958c
1092,功率计 非USB接口,https://oshwhub.com/china__li/power-meter-non-usb-interface,https://pro.lceda.cn/editor#id=8a88cbd8bd5a4d38aef81402c69c620a,china__li,power-meter-non-usb-interface,8a88cbd8bd5a4d38aef81402c69c620a
1093,夏日手持风扇,https://oshwhub.com/liao52998/summer-fan,https://pro.lceda.cn/editor#id=65b73ab8e8e04632be9dfbbbd34a27ac,liao52998,summer-fan,65b73ab8e8e04632be9dfbbbd34a27ac
1094,SoftXSW-RTL8367S 4电1光 交换机,https://oshwhub.com/samomi/softxsw-rtl8367s-os,https://pro.lceda.cn/editor#id=d32f5d552ac540ccb7d3ea209d5ea99e,samomi,softxsw-rtl8367s-os,d32f5d552ac540ccb7d3ea209d5ea99e
1095,基于STC8H单片机智能吸烟器,https://oshwhub.com/xhw3f586/intelligent-smoking-device-based,https://pro.lceda.cn/editor#id=3df99b6f4cca4333836c1a5a15475085,xhw3f586,intelligent-smoking-device-based,3df99b6f4cca4333836c1a5a15475085
1096,”多?“功能小夜灯,https://oshwhub.com/nulltheyi/multi-function-night-light,https://pro.lceda.cn/editor#id=55a94a134f8e41048b10fafb8db64ab5,nulltheyi,multi-function-night-light,55a94a134f8e41048b10fafb8db64ab5
1097,热电偶温度校准器,https://oshwhub.com/147ysq/001-lao-tie-xiao-zhun-yi,https://pro.lceda.cn/editor#id=687cd4636ed0489488c166ddb81d245f,147ysq,001-lao-tie-xiao-zhun-yi,687cd4636ed0489488c166ddb81d245f
1098,WALLE 瓦力电路板,https://oshwhub.com/jiadetaizhen/walle-walle-board,https://pro.lceda.cn/editor#id=e5569b9164b44b429ba5169e72229885,jiadetaizhen,walle-walle-board,e5569b9164b44b429ba5169e72229885
1099,基于CW32单片机的无刷电机控制器（旋转变压器位置反馈）,https://oshwhub.com/yjmwxwx/resolver-position-feedback-of-br,https://pro.lceda.cn/editor#id=2a7e68c6a0434f9b926d029a0e953536,yjmwxwx,resolver-position-feedback-of-br,2a7e68c6a0434f9b926d029a0e953536
1100,自制魅魔眼镜,https://oshwhub.com/abrahamabr/homemade-succubus-glasses,https://pro.lceda.cn/editor#id=5700f03b80fc4cb986db44df44661a00,abrahamabr,homemade-succubus-glasses,5700f03b80fc4cb986db44df44661a00
1101,ECHO加热台(V2),https://oshwhub.com/a1298703610/echo-heating-table-v2,https://pro.lceda.cn/editor#id=511ba74e6ba440c08158d15b7faa598b,a1298703610,echo-heating-table-v2,511ba74e6ba440c08158d15b7faa598b
1102,STC-FOC Lite V2 更快更强的一体FOC电机驱动,https://oshwhub.com/wang_studio/stc-foclitev2-faster-and-stronge,https://pro.lceda.cn/editor#id=fd74095da0704b9aab4fae15cb189bc5,wang_studio,stc-foclitev2-faster-and-stronge,fd74095da0704b9aab4fae15cb189bc5
1103,大疆无人机PSDK开发板,https://oshwhub.com/dongyu1009/PSDK-Development-Board,https://pro.lceda.cn/editor#id=57536851c70a42ebba829959c8ef298e,dongyu1009,PSDK-Development-Board,57536851c70a42ebba829959c8ef298e
1104,EasyMatrix Mini版像素时钟,https://oshwhub.com/hua946/xiang-su-shi-zhong,https://pro.lceda.cn/editor#id=f00e96d4a18847ffaf727453632ce7f0,hua946,xiang-su-shi-zhong,f00e96d4a18847ffaf727453632ce7f0
1105,STM32F103遥控手柄,https://oshwhub.com/tiger101/stm32f103-remote-control-handle,https://pro.lceda.cn/editor#id=02f0d00d63f4439bbc8a5e3de0074ac9,tiger101,stm32f103-remote-control-handle,02f0d00d63f4439bbc8a5e3de0074ac9
1106,CatiumPower 大功率同步整流Buck可调电源,https://oshwhub.com/catium2006/dian-tai-dian-yuan,https://pro.lceda.cn/editor#id=266c838746f843629b31d3422d4e704b,catium2006,dian-tai-dian-yuan,266c838746f843629b31d3422d4e704b
1107,MSPM0G3507核心板,https://oshwhub.com/damihuang/ti-3507-hexinban,https://pro.lceda.cn/editor#id=6e6ff46928864753af096440b95aeb8e,damihuang,ti-3507-hexinban,6e6ff46928864753af096440b95aeb8e
1108,超高效率升压无感DCDC——基于LTC7820的高功率密度电荷泵,https://oshwhub.com/zhaoziteng/pcb_pcb_-dian-he-beng-copy_2024-06-11,https://pro.lceda.cn/editor#id=c1548a77d1ce4cbaa8963af5a4dcbed9,zhaoziteng,pcb_pcb_-dian-he-beng-copy_2024-06-11,c1548a77d1ce4cbaa8963af5a4dcbed9
1109,超微型收音机 RDA5807FP,https://oshwhub.com/dennislikemaking/rda5807fp-mi-ni-shou-yin-ji,https://pro.lceda.cn/editor#id=36912174633a4c4cb5e0b3c543f383c1,dennislikemaking,rda5807fp-mi-ni-shou-yin-ji,36912174633a4c4cb5e0b3c543f383c1
1110,OpenGloves_ESP32_JOY_BTN_IP5307,https://oshwhub.com/Sark1tama/add6905883eb46ecbf69d0580761d5f9,https://pro.lceda.cn/editor#id=fd5c243a1f3a48df9438aedd2714393e,Sark1tama,add6905883eb46ecbf69d0580761d5f9,fd5c243a1f3a48df9438aedd2714393e
1111,Hamboo,https://oshwhub.com/donghaiming/hamboo-summer,https://pro.lceda.cn/editor#id=024e1d28384b4c9a9642e5a57de4a99f,donghaiming,hamboo-summer,024e1d28384b4c9a9642e5a57de4a99f
1112,基于IP5407的低功耗长续航单片机电源|移动电源|充电模块,https://oshwhub.com/vrxiaojie/ip5407-mcu-dian-yuan,https://pro.lceda.cn/editor#id=a017dd8a91944114a020ea00a82ee8b2,vrxiaojie,ip5407-mcu-dian-yuan,a017dd8a91944114a020ea00a82ee8b2
1113,ESP32C3制作的桌面天气时钟,https://oshwhub.com/xnzl/esp32c3-made-desktop-weather-clock,https://pro.lceda.cn/editor#id=eeaa67b0653d4bd3a219836dca654350,xnzl,esp32c3-made-desktop-weather-clock,eeaa67b0653d4bd3a219836dca654350
1114,智能电热蓝牙心率手套,https://oshwhub.com/bzpass/smart-electric-heating-bluetooth-heart-rate-gloves,https://pro.lceda.cn/editor#id=770eedcb1ed148739117ad668db67797,bzpass,smart-electric-heating-bluetooth-heart-rate-gloves,770eedcb1ed148739117ad668db67797
1115,LED补光灯,https://oshwhub.com/winton/led-camping-light,https://pro.lceda.cn/editor#id=9bed619fcf6f44c6913a5639f85f8de8,winton,led-camping-light,9bed619fcf6f44c6913a5639f85f8de8
1116,HomeAssistant智能家居红外遥控器——丐版,https://oshwhub.com/seahi/homeassistant-smart-home-infrared-remote-control,https://pro.lceda.cn/editor#id=e0cc8d01eded494bb613509defdfd365,seahi,homeassistant-smart-home-infrared-remote-control,e0cc8d01eded494bb613509defdfd365
